STATE_ID,DESCRIPTION,Unnamed: 2,LATITUDE,LONGITUDE,SAMPLE_DATE,SAMPLE_TIME,SAMPLE_DEPTH,GENUS,SPECIES,CATEGORY,CELLCOUNT,CELLCOUNT_UNIT,CELLCOUNT_QA,SALINITY,SALINITY_UNIT,SALINITY_QA,WATER_TEMP,WATER_TEMP_UNIT,WATER_TEMP_QA,WIND_DIR,WIND_DIR_UNIT,WIND_DIR_QA,WIND_SPEED,WIND_SPEED_UNIT,WIND_SPEED_QA,OBJECTID,Unnamed: 27,HAB_EVENT,STABLE_EVENT_ID
FL,Stickney Point Bridge; NW of (Roberts Bay; Sarasota),,27.25842,-82.53482,05/04/2017,,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1787269,,0,20170405_27.2584_-82.5348_0
FL,Bay Island Park; N of (Sarasota Bay),,27.30974,-82.54561,05/04/2017,,0.5,Karenia,brevis,low,67000,cells/L,1,,,9,,,9,,,9,,,9,1734256,,1,20170405_27.3097_-82.5456_67000
FL,Coon Key; NE of (Sarasota Bay),,27.32571,-82.56717,05/04/2017,,0.5,Karenia,brevis,medium,118000,cells/L,1,,,9,,,9,,,9,,,9,1746249,,1,20170405_27.3257_-82.5672_118000
FL,Causeway Park; N of (Sarasota Bay),,27.34309,-82.55346,05/04/2017,,0.5,Karenia,brevis,low,87000,cells/L,1,,,9,,,9,,,9,,,9,1743576,,1,20170405_27.3431_-82.5535_87000
FL,Mayport Boat Ramp (St. Johns River),,30.3974,-81.42881,05/04/2017,20:11,0.2,Karenia,brevis,not observed,0,cells/L,1,,,9,21.1,deg. C,1,,,9,,,9,1765493,,0,20170405_30.3974_-81.4288_0
FL,Snook Inn  (Big Marco Pass),,25.9733,-81.7278,10/04/2017,14:23,0.5,Karenia,brevis,not observed,0,cells/L,1,37,ppt,1,23,deg. C,1,,,9,,,9,1783922,,0,20170410_25.9733_-81.7278_0
FL,Caxambas Park,,25.9124,-81.7171,10/04/2017,14:47,0.5,Karenia,brevis,not observed,0,cells/L,1,36,ppt,1,23,deg. C,1,,,9,,,9,1743697,,0,20170410_25.9124_-81.7171_0
FL,Redfish Pass; 1.8 mi E of (Pine Island Sound),,26.56042,-82.17082,10/04/2017,14:20,0.2,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1776716,,0,20170410_26.5604_-82.1708_0
FL,High Point; 2 mi NE of (Old Tampa Bay),,27.942,-82.675,12/04/2017,14:36,0.5,Karenia,brevis,not observed,0,cells/L,1,26.755,ppt,1,23.21,deg. C,1,,,9,,,9,1756385,,0,20170412_27.942_-82.675_0
FL,New Pass Dock (Sarasota Bay),,27.33375,-82.57938,14/04/2017,13:20,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1769182,,0,20170414_27.3338_-82.5794_0
FL,Grayton Beach; 19 mi S of,,30.05833,-86.25,15/04/2017,20:30,1,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1755079,,0,20170415_30.0583_-86.25_0
FL,Baitfish Cruise 2017 Sample 12,,27.3833,-83.0689,15/04/2017,20:17,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1888879,,0,20170415_27.3833_-83.0689_0
FL,Skyway Fishing Pier; South (Lower Tampa Bay),,27.6055,-82.6508,24/04/2017,17:56,0.5,Karenia,brevis,not observed,0,cells/L,1,34.8,ppt,1,25.21,deg. C,1,,,9,,,9,1783429,,0,20170424_27.6055_-82.6508_0
FL,Howard Frankland Bridge; N of (Old Tampa Bay),,27.949,-82.561,25/04/2017,14:51,0.5,Karenia,brevis,not observed,0,cells/L,1,29.41,ppt,1,24.27,deg. C,1,,,9,,,9,1757004,,0,20170425_27.949_-82.561_0
FL,Joe Kemp Key; S of (Florida Bay),,25.12418,-80.90704,08/05/2017,21:20,0.5,Karenia,brevis,not observed,0,cells/L,1,41.59,ppt,1,26.64,deg. C,1,,,9,,,9,1758128,,0,20170508_25.1242_-80.907_0
FL,Weedon Island; E of (Old Tampa Bay),,27.86111,-82.58911,09/05/2017,13:47,0.5,Karenia,brevis,not observed,0,cells/L,1,30.64,ppt,1,24.72,deg. C,1,,,9,,,9,1791474,,0,20170509_27.8611_-82.5891_0
FL,Big Island; 2.2 mi E of (Old Tampa Bay),,27.9055,-82.6046,09/05/2017,14:09,0.5,Karenia,brevis,not observed,0,cells/L,1,30,ppt,1,24.2,deg. C,1,,,9,,,9,1735148,,0,20170509_27.9055_-82.6046_0
FL,Hemp Key; S of (Pine Island Sound),,26.5902,-82.1561,15/05/2017,15:15,0.5,Karenia,brevis,not observed,0,cells/L,1,39.42,ppt,1,27.9,deg. C,1,,,9,,,9,1756041,,0,20170515_26.5902_-82.1561_0
FL,Brohard Beach,,27.06631,-82.448,15/05/2017,14:20,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1739525,,0,20170515_27.0663_-82.448_0
FL,Vanderbilt Beach,,26.25375,-81.82377,22/05/2017,15:35,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,27.8,deg. C,1,,,9,,,9,1789826,,0,20170522_26.2538_-81.8238_0
FL,Mullet Key; Gulf Pier,,27.6133,-82.7391,23/05/2017,11:54,1,Karenia,brevis,not observed,0,cells/L,1,,,9,27.1,deg. C,1,,,9,,,9,1767296,,0,20170523_27.6133_-82.7391_0
FL,Gasparilla Pass,,26.81617,-82.2805,30/05/2017,19:09,0.2,Karenia,brevis,not observed,0,cells/L,1,35.5,ppt,1,28.8,deg. C,1,,,9,,,9,1754308,,0,20170530_26.8162_-82.2805_0
FL,Mondongo Island; W of (Pine Island Sound),,26.6798,-82.2196,26/06/2017,15:09,0.2,Karenia,brevis,not observed,0,cells/L,1,35.28,ppt,1,31.1,deg. C,1,,,9,,,9,1766774,,0,20170626_26.6798_-82.2196_0
FL,Tomoka Marsh Aquatic Preserve; E of (Halifax River),,29.37338,-81.08508,26/06/2017,14:55,0.5,Karenia,brevis,not observed,0,cells/L,1,27.8,ppt,1,30,deg. C,1,,,9,,,9,1788432,,0,20170626_29.3734_-81.0851_0
FL,Regla Island; W of (Pine Island Sound),,26.538,-82.1257,26/06/2017,16:43,0.2,Karenia,brevis,not observed,0,cells/L,1,32.52,ppt,1,32,deg. C,1,,,9,,,9,1777450,,0,20170626_26.538_-82.1257_0
FL,Sandfly Key; NE of (Gasparilla Sound),,26.798,-82.231,27/06/2017,15:25,0.5,Karenia,brevis,not observed,0,cells/L,1,34.33,ppt,1,31.7,deg. C,1,,,9,,,9,1778975,,0,20170627_26.798_-82.231_0
FL,Pine Island; 18 mi W of,,28.58333,-82.95333,27/06/2017,,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1774710,,0,20170627_28.5833_-82.9533_0
FL,Cayo Pelau; 2 mi S of (Charlotte Harbor),,26.74065,-82.2145,27/06/2017,16:03,0.5,Karenia,brevis,not observed,0,cells/L,1,31.63,ppt,1,30.9,deg. C,1,,,9,,,9,1744267,,0,20170627_26.7406_-82.2145_0
FL,Kelly Park; NE of (Banana River),,28.4049,-80.6586,28/06/2017,14:00,0.5,Karenia,brevis,not observed,0,cells/L,1,29.6,ppt,1,29.1,deg. C,1,,,9,,,9,1758943,,0,20170628_28.4049_-80.6586_0
FL,Yellow Point; 3.4 mi W of,,28.37007,-82.76472,08/07/2017,13:30,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,31.67,deg. C,1,,,9,,,9,1792075,,0,20170708_28.3701_-82.7647_0
FL,Venice Fishing Pier,,27.0735,-82.4509,10/07/2017,14:05,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1790658,,0,20170710_27.0735_-82.4509_0
FL,West Pass (Apalachicola Bay),,29.63243,-85.09718,10/07/2017,15:00,0.2,Karenia,brevis,not observed,0,cells/L,1,,,9,30,deg. C,1,,,9,,,9,1791764,,0,20170710_29.6324_-85.0972_0
FL,Fort Matanzas Bridge (Matanzas Inlet),,29.70492,-81.22786,11/07/2017,15:20,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1751783,,0,20170711_29.7049_-81.2279_0
FL,Compass Point; 1.7 mi SW of (Waccasassa Bay),,29.14167,-82.85833,18/07/2017,14:09,0.5,Karenia,brevis,not observed,0,cells/L,1,30.31,ppt,1,30.4,deg. C,1,,,9,,,9,1746037,,0,20170718_29.1417_-82.8583_0
FL,Beach Woods Pier (Indian River),,28.02968,-80.54599,19/07/2017,11:30,0.5,Karenia,brevis,not observed,0,cells/L,1,8.46,ppt,1,29.3,deg. C,1,,,9,,,9,1734647,,0,20170719_28.0297_-80.546_0
FL,Boca Chia Key; 5.4 mi S of,,24.478,-81.717,24/07/2017,,1,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1904276,,0,20170724_24.478_-81.717_0
FL,Blacks Island; SE of (St. Joseph Bay),,29.71837,-85.32308,25/07/2017,14:54,0.5,Karenia,brevis,not observed,0,cells/L,1,30.9,ppt,1,29.4,deg. C,1,,,9,,,9,1806204,,0,20170725_29.7184_-85.3231_0
FL,Pig Island; 0.7 mi E of (St. Joseph Bay),,29.70403,-85.35882,25/07/2017,14:46,0.5,Karenia,brevis,not observed,0,cells/L,1,32.2,ppt,1,29.3,deg. C,1,,,9,,,9,1774592,,0,20170725_29.704_-85.3588_0
FL,Redfish Pass; 1.8 mi E of (Pine Island Sound),,26.56042,-82.17082,01/08/2017,17:02,0.2,Karenia,brevis,not observed,0,cells/L,1,32.4,ppt,1,29.3,deg. C,1,,,9,,,9,1776733,,0,20170801_26.5604_-82.1708_0
FL,Redfish Pass (Pine Island Sound),,26.5535,-82.1963,01/08/2017,16:56,0.2,Karenia,brevis,not observed,0,cells/L,1,31.1,ppt,1,29.1,deg. C,1,,,9,,,9,1776589,,0,20170801_26.5535_-82.1963_0
FL,Captiva Pass,,26.6092,-82.221,01/08/2017,16:39,0.2,Karenia,brevis,not observed,0,cells/L,1,32.1,ppt,1,29.1,deg. C,1,,,9,,,9,1742086,,0,20170801_26.6092_-82.221_0
FL,Hemp Key; S of (Pine Island Sound),,26.5902,-82.1561,08/08/2017,15:42,0.2,Karenia,brevis,not observed,0,cells/L,1,28.4,ppt,1,31,deg. C,1,,,9,,,9,1756055,,0,20170808_26.5902_-82.1561_0
FL,Catfish Creek; mouth of (Gasparilla Sound),,26.8164,-82.2526,08/08/2017,15:03,0.2,Karenia,brevis,not observed,0,cells/L,1,29.82,ppt,1,31.4,deg. C,1,,,9,,,9,1743428,,0,20170808_26.8164_-82.2526_0
FL,Regla Island; W of (Pine Island Sound),,26.538,-82.1257,08/08/2017,17:15,0.2,Karenia,brevis,not observed,0,cells/L,1,25.3,ppt,1,31.9,deg. C,1,,,9,,,9,1777456,,0,20170808_26.538_-82.1257_0
FL,Blacks Island; SE of (St. Joseph Bay),,29.71837,-85.32308,09/08/2017,14:19,0.5,Karenia,brevis,not observed,0,cells/L,1,31.7,ppt,1,31,deg. C,1,,,9,,,9,1806163,,0,20170809_29.7184_-85.3231_0
FL,Alison Hagerup Beach Park,,26.5264,-82.1945,09/08/2017,11:57,0.5,Karenia,brevis,not observed,0,cells/L,1,31,ppt,1,31.2,deg. C,1,,,9,,,9,1796087,,0,20170809_26.5264_-82.1945_0
FL,Eagle Harbor Boat Ramp,,29.7648,-85.403,09/08/2017,13:48,0.5,Karenia,brevis,not observed,0,cells/L,1,32.2,ppt,1,29.9,deg. C,1,,,9,,,9,1806164,,0,20170809_29.7648_-85.403_0
FL,Stephens Point; NW of (Sarasota Bay),,27.37951,-82.57035,09/08/2017,,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1787159,,0,20170809_27.3795_-82.5704_0
FL,New Pass (Sarasota Bay),,27.33128,-82.58449,09/08/2017,,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1768703,,0,20170809_27.3313_-82.5845_0
FL,River Watch Boulevard Boat Ramp (Anclote River),,28.17013,-82.737,10/08/2017,12:01,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1778019,,0,20170810_28.1701_-82.737_0
FL,Coon Key; S of (Gullivan Bay),,25.8815,-81.63217,14/08/2017,18:18,0.2,Karenia,brevis,not observed,0,cells/L,1,23.9,ppt,1,32.7,deg. C,1,,,9,,,9,1746284,,0,20170814_25.8815_-81.6322_0
FL,St. Andrew State Park Boat Ramp; N of (Grand Lagoon),,30.13556,-85.73222,14/08/2017,16:16,0.1,Karenia,brevis,not observed,0,cells/L,1,23.92,ppt,1,31.3,deg. C,1,,,9,,,9,1786195,,0,20170814_30.1356_-85.7322_0
FL,North Lido Beach,,27.31561,-82.58171,14/08/2017,13:30,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1771310,,0,20170814_27.3156_-82.5817_0
FL,Pavilion Key; 5.8 mi SW of,,25.6379,-81.4241,15/08/2017,,0.2,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1773385,,0,20170815_25.6379_-81.4241_0
FL,Bay Dock (Sarasota Bay),,27.3316,-82.5779,16/08/2017,11:37,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1733277,,0,20170816_27.3316_-82.5779_0
FL,Bunces Pass; 41 mi W of,,27.64966,-83.41037,17/08/2017,14:46,0.5,Karenia,brevis,not observed,0,cells/L,1,35.977,ppt,1,31.19,deg. C,1,,,9,,,9,1740770,,0,20170817_27.6497_-83.4104_0
FL,Blacks Island; SE of (St. Joseph Bay),,29.71837,-85.32308,17/08/2017,14:12,0.5,Karenia,brevis,not observed,0,cells/L,1,32.2,ppt,1,31.1,deg. C,1,,,9,,,9,1736750,,0,20170817_29.7184_-85.3231_0
FL,Pine Island; 2.1 mi W of,,28.575,-82.69167,17/08/2017,15:05,0.5,Karenia,brevis,not observed,0,cells/L,1,24.04,ppt,1,31.7,deg. C,1,,,9,,,9,1774802,,0,20170817_28.575_-82.6917_0
FL,Lido Beach Casino,,27.311,-82.57718,21/08/2017,13:55,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1760246,,0,20170821_27.311_-82.5772_0
FL,Regla Island; W of (Pine Island Sound),,26.538,-82.1257,21/08/2017,16:14,0.2,Karenia,brevis,not observed,0,cells/L,1,30.05,ppt,1,31.5,deg. C,1,,,9,,,9,1777458,,0,20170821_26.538_-82.1257_0
FL,North Lido Beach,,27.31561,-82.58171,21/08/2017,13:40,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1771311,,0,20170821_27.3156_-82.5817_0
FL,North Shore Road Pier,,27.4362,-82.69012,21/08/2017,13:49,0.5,Karenia,brevis,not observed,0,cells/L,1,34.2,ppt,1,30.1,deg. C,1,,,9,,,9,1771634,,0,20170821_27.4362_-82.6901_0
FL,Little Bokeelia Island; N of (Charlotte Harbor),,26.705,-82.1837,21/08/2017,14:47,0.2,Karenia,brevis,not observed,0,cells/L,1,28.39,ppt,1,30.7,deg. C,1,,,9,,,9,1761013,,0,20170821_26.705_-82.1837_0
FL,Caspersen Beach,,27.05703,-82.4436,21/08/2017,14:30,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1743083,,0,20170821_27.057_-82.4436_0
FL,Pine Island; 18 mi W of,,28.58333,-82.95333,22/08/2017,,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1774715,,0,20170822_28.5833_-82.9533_0
FL,"St. Joseph Point, 1.1 mi SW of of (St. Joseph Bay)",,29.86425,-85.39497,24/08/2017,16:20,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1786752,,0,20170824_29.8642_-85.395_0
FL,7th Street; SW of (Daughtry Bayou),,29.13708,-83.03983,15/09/2017,,0.5,Karenia,brevis,not observed,0,cells/L,1,23,ppt,1,,,9,,,9,,,9,1730001,,0,20170915_29.1371_-83.0398_0
FL,Bethune Point Park; SE of (Halifax River),,29.19402,-81.0002,18/09/2017,12:30,0.5,Karenia,brevis,not observed,0,cells/L,1,11.2,ppt,1,28.2,deg. C,1,,,9,,,9,1734968,,0,20170918_29.194_-81.0002_0
FL,North Lido Beach,,27.31561,-82.58171,18/09/2017,13:50,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1771314,,0,20170918_27.3156_-82.5817_0
FL,Ringling Causeway,,27.32682,-82.56244,18/09/2017,13:10,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1777819,,0,20170918_27.3268_-82.5624_0
FL,South Skyway Causeway; NE end of (Lower Tampa Bay),,27.59275,-82.62907,18/09/2017,17:32,0.2,Karenia,brevis,not observed,0,cells/L,1,26.96,ppt,1,29.2,deg. C,1,,,9,,,9,1785385,,0,20170918_27.5928_-82.6291_0
FL,Deer Stop Keys; SW of (Matlacha Pass),,26.5627,-82.0704,19/09/2017,14:02,1.4,Karenia,brevis,not observed,0,cells/L,1,4.73,ppt,1,28.6,deg. C,1,,,9,,,9,1747830,,0,20170919_26.5627_-82.0704_0
FL,Alison Hagerup Beach Park,,26.5264,-82.1945,20/09/2017,12:00,0.5,Karenia,brevis,not observed,0,cells/L,1,32,ppt,1,27.3,deg. C,1,,,9,,,9,1796109,,0,20170920_26.5264_-82.1945_0
FL,NASA Causeway; SE side of (Indian River),,28.52641,-80.7391,27/09/2017,16:56,0.2,Karenia,brevis,not observed,0,cells/L,1,22.5,ppt,1,29.5,deg. C,1,,,9,,,9,1806223,,0,20170927_28.5264_-80.7391_0
FL,Lovers Key State Park,,26.3901,-81.8795,27/09/2017,14:36,0.5,Karenia,brevis,not observed,0,cells/L,1,24,ppt,1,29.9,deg. C,1,,,9,,,9,1763237,,0,20170927_26.3901_-81.8795_0
FL,Juno Beach Fishing Pier,,26.89372,-80.0542,27/09/2017,15:30,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1758491,,0,20170927_26.8937_-80.0542_0
FL,Marina Jack (Sarasota Bay),,27.3324,-82.5462,09/10/2017,14:25,0.5,Karenia,brevis,not observed,0,cells/L,1,18.3,ppt,1,28.9,deg. C,1,,,9,,,9,1765013,,0,20171009_27.3324_-82.5462_0
FL,Geiger Point; Melbourne Causeway at (Indian River),,28.08245,-80.59505,11/10/2017,19:10,0.2,Karenia,brevis,not observed,0,cells/L,1,16.3,ppt,1,28.8,deg. C,1,,,9,,,9,1754689,,0,20171011_28.0824_-80.595_0
FL,White Point; 1.6 mi SE of (East Bay),,30.42747,-87.05425,11/10/2017,17:29,0.5,Karenia,brevis,not observed,0,cells/L,1,10.3,ppt,1,29.5,deg. C,1,,,9,,,9,1791905,,0,20171011_30.4275_-87.0542_0
FL,Black Betsey Keys; N of (Florida Bay),,25.15018,-80.64538,13/10/2017,,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1736391,,0,20171013_25.1502_-80.6454_0
FL,Blacks Island; S of (St. Joseph Bay),,29.71903,-85.33268,13/10/2017,14:16,0.1,Karenia,brevis,not observed,0,cells/L,1,32.17,ppt,1,27.2,deg. C,1,,,9,,,9,1736662,,0,20171013_29.719_-85.3327_0
FL,Upper Arsnicker Keys; 8.5 mi NW of,,24.93815,-80.9653,16/10/2017,,0.2,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1789588,,0,20171016_24.9382_-80.9653_0
FL,South Lido Park,,27.29818,-82.56739,16/10/2017,14:20,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1784260,,0,20171016_27.2982_-82.5674_0
FL,Bull Key; NW of (Bull Bay),,26.78242,-82.20938,16/10/2017,14:11,0.2,Karenia,brevis,not observed,0,cells/L,1,26.01,ppt,1,28,deg. C,1,,,9,,,9,1740322,,0,20171016_26.7824_-82.2094_0
FL,Manasota Beach,,27.01031,-82.41312,16/10/2017,13:20,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1764306,,0,20171016_27.0103_-82.4131_0
FL,Cayo Pelau; 2 mi S of (Charlotte Harbor),,26.74065,-82.2145,16/10/2017,14:34,0.2,Karenia,brevis,not observed,0,cells/L,1,27.98,ppt,1,28.2,deg. C,1,,,9,,,9,1744279,,0,20171016_26.7406_-82.2145_0
FL,West Harbor Key; 6.6 mi N of,,24.75,-81.74417,17/10/2017,12:56,0.2,Karenia,brevis,not observed,0,cells/L,1,36.5,ppt,1,28.7,deg. C,1,,,9,,,9,1791724,,0,20171017_24.75_-81.7442_0
FL,Joe Island; N of (Lower Tampa Bay),,27.59551,-82.5912,18/10/2017,16:59,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1758013,,0,20171018_27.5955_-82.5912_0
FL,Honeymoon Island State Park; South Beach,,28.0586,-82.8267,24/10/2017,21:30,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1756844,,0,20171024_28.0586_-82.8267_0
FL,Brohard Beach,,27.06631,-82.448,30/10/2017,14:20,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1739547,,0,20171030_27.0663_-82.448_0
FL,Lower Arsnicker Keys; 1 mi SE of (Florida Bay),,24.9084,-80.8137,31/10/2017,,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1763455,,0,20171031_24.9084_-80.8137_0
FL,Barefoot Beach State Preserve,,26.30481,-81.8362,31/10/2017,14:55,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,23.6,deg. C,1,,,9,,,9,1732360,,0,20171031_26.3048_-81.8362_0
FL,Pine Island; 18 mi W of,,28.58333,-82.95333,01/11/2017,,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1774718,,0,20171101_28.5833_-82.9533_0
FL,Boca Grande Pass; 3.2 mi W of,,26.71253,-82.31282,01/11/2017,,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1738056,,0,20171101_26.7125_-82.3128_0
FL,Upper Arsnicker Keys; 8.5 mi NW of,,24.93815,-80.9653,02/11/2017,,0.2,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1789589,,0,20171102_24.9382_-80.9653_0
FL,Blind Pass Beach; E of (Lemon Bay),,26.96324,-82.3747,06/11/2017,16:40,0.2,Karenia,brevis,not observed,0,cells/L,1,28.91,ppt,1,25.2,deg. C,1,,,9,,,9,1737277,,0,20171106_26.9632_-82.3747_0
FL,Key West; 5.5 mi S of,,24.46773,-81.78203,07/11/2017,15:30,0.2,Karenia,brevis,not observed,0,cells/L,1,35.3,ppt,1,25.5,deg. C,1,,,9,,,9,1759363,,0,20171107_24.4677_-81.782_0
FL,951 Boat Ramp (Big Marco Pass),,25.9804,-81.7029,07/11/2017,19:40,,Karenia,brevis,not observed,0,cells/L,1,32,ppt,1,,,9,,,9,,,9,1730065,,0,20171107_25.9804_-81.7029_0
FL,Vanderbilt Beach Road; W of,,26.25155,-81.8341,07/11/2017,20:37,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1790087,,0,20171107_26.2516_-81.8341_0
FL,Key West; 12 mi N of,,24.73238,-81.83607,07/11/2017,13:33,0.2,Karenia,brevis,not observed,0,cells/L,1,34.3,ppt,1,24.8,deg. C,1,,,9,,,9,1759168,,0,20171107_24.7324_-81.8361_0
FL,City Island; NE of (Sarasota Bay),,27.34747,-82.56917,08/11/2017,,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1745086,,0,20171108_27.3475_-82.5692_0
FL,Indian Riverside Park Pier (Indian River),,27.22476,-80.21126,08/11/2017,16:27,0.5,Karenia,brevis,not observed,0,cells/L,1,20.33,ppt,1,25.9,deg. C,1,,,9,,,9,1757557,,0,20171108_27.2248_-80.2113_0
FL,Boca Grande Pier (Gasparilla Sound),,26.80562,-82.27415,08/11/2017,18:00,0.5,Karenia,brevis,low,54000,cells/L,1,,,9,,,9,,,9,,,9,1738257,,1,20171108_26.8056_-82.2742_54000
FL,Johns Pass (Boca Ciega Bay),,27.7824,-82.78193,08/11/2017,12:50,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1758221,,0,20171108_27.7824_-82.7819_0
FL,Venice Beach,,27.10034,-82.46089,13/11/2017,15:50,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1790284,,0,20171113_27.1003_-82.4609_0
FL,Cayo Pelau; 2 mi S of (Charlotte Harbor),,26.74065,-82.2145,13/11/2017,15:25,0.2,Karenia,brevis,low,54000,cells/L,1,,,9,,,9,,,9,,,9,1744282,,1,20171113_26.7406_-82.2145_54000
FL,Regla Island; W of (Pine Island Sound),,26.538,-82.1257,13/11/2017,18:20,0.2,Karenia,brevis,not observed,0,cells/L,1,31.1,ppt,1,24.8,deg. C,1,,,9,,,9,1777465,,0,20171113_26.538_-82.1257_0
FL,Merwin Key; W of (San Carlos Bay),,26.50028,-82.0475,14/11/2017,17:29,0.2,Karenia,brevis,not observed,0,cells/L,1,8.74,ppt,1,24,deg. C,1,,,9,,,9,1765978,,0,20171114_26.5003_-82.0475_0
FL,Bay Dock (Sarasota Bay),,27.3316,-82.5779,16/11/2017,19:35,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1733332,,0,20171116_27.3316_-82.5779_0
FL,Fort Myers Beach Pier; 1.3 mi S of,,26.43542,-81.96725,16/11/2017,18:30,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,26,deg. C,1,,,9,,,9,1751901,,0,20171116_26.4354_-81.9673_0
FL,Redfish Pass; 1.8 mi E of (Pine Island Sound),,26.56042,-82.17082,16/11/2017,15:20,0.2,Karenia,brevis,medium,180120,cells/L,1,35.39,ppt,1,22.3,deg. C,1,,,9,,,9,1776743,,1,20171116_26.5604_-82.1708_180120
FL,Buck Key; 1.9 mi NE of (Pine Island Sound),,26.53212,-82.15667,16/11/2017,15:27,0.2,Karenia,brevis,low,54333,cells/L,1,35.75,ppt,1,22.3,deg. C,1,,,9,,,9,1739948,,1,20171116_26.5321_-82.1567_54333
FL,Boca Grande Pass,,26.7117,-82.2583,20/11/2017,16:15,0.2,Karenia,brevis,medium,151000,cells/L,1,33.7,ppt,1,21.7,deg. C,1,,,9,,,9,1737654,,1,20171120_26.7117_-82.2583_151000
FL,Ringling Causeway,,27.32682,-82.56244,20/11/2017,14:00,0.5,Karenia,brevis,not observed,0,cells/L,1,,,9,,,9,,,9,,,9,1777828,,0,20171120_27.3268_-82.5624_0
FL,Captiva Rocks; SW of (Pine Island Sound),,26.59925,-82.18463,20/11/2017,15:29,0.2,Karenia,brevis,medium,165300,cells/L,1,34.83,ppt,1,21.5,deg. C,1,,,9,,,9,1742522,,1,20171120_26.5992_-82.1846_165300
FL,Tomoka Marsh Aquatic Preserve; E of (Halifax River),,29.37338,-81.08508,20/11/2017,13:27,0.5,Karenia,brevis,not observed,0,cells/L,1,23.8,ppt,1,20.4,deg. C,1,,,9,,,9,1788450,,0,20171120_29.3734_-81.0851_0
FL,Captiva Pass,,26.6092,-82.221,20/11/2017,16:43,0.2,Karenia,brevis,medium,279300,cells/L,1,36.2,ppt,1,21.9,deg. C,1,,,9,,,9,1742095,,1,20171120_26.6092_-82.221_279300
